article_id,date,ticker,article_title
FNSPID_00223,2018-12-07,AEO,American Eagle Outfitters Option Alert: Dec 21 $21 Puts Sweep (11) near the Bid: 606 @ $2.399 vs 1233 OI; Earnings 12/11 After Close Ref=$19.37 9:53:43 AEO American Eagle Outfitters Option Alert: Dec 21 $21 Puts Sweep (13) near the Ask: 737 @ $2.351 vs 1233 OI; Earnings 12/11 After Close Ref=$19.39
FNSPID_00224,2018-11-27,AEO,41 Biggest Movers From Yesterday
FNSPID_00225,2018-11-26,AEO,American Eagle shares rise 4.32% after Deutsche Bank upgraded shares from Hold to Buy.
FNSPID_00226,2018-11-26,AEO,33 Stocks Moving In Monday's Mid-Day Session
FNSPID_00227,2018-11-26,AEO,"Benzinga's Top Upgrades, Downgrades For November 26, 2018"
FNSPID_00228,2018-11-26,AEO,Deutsche Bank Upgrades American Eagle Outfitters to Buy
FNSPID_00229,2018-11-05,AEO,"Bulls & Bears Of The Week: Amazon, Apple, Ford, GE And More"
FNSPID_00230,2018-11-01,AEO,Bank of America Analyst Says American Eagle Comps Have Peaked
FNSPID_00231,2018-10-25,AEO,Vans' Popularity Hits All-Time High Among Teens In Piper Jaffray Survey
FNSPID_00232,2018-10-22,AEO,CORRECTION: Citi Upgraded Shares Of American Eagle On Friday
FNSPID_00233,2018-10-19,AEO,"Buy The Dip In American Eagle, Citi Says In Upgrade"
FNSPID_00234,2018-10-19,AEO,"Benzinga's Top Upgrades, Downgrades For October 19, 2018"
FNSPID_00235,2018-10-19,AEO,"Citigroup Upgrades American Eagle Outfitters to Buy, Announces $27 Price Target"
FNSPID_00236,2018-10-15,AEO,"Benzinga's Top Upgrades, Downgrades For October 15, 2018"
FNSPID_00237,2018-10-15,AEO,"Wedbush Upgrades American Eagle Outfitters to Outperform, Announces $29 Price Target"
FNSPID_00238,2018-10-10,AEO,"Stocks That Will Be Trading Ex Dividend Thurs., Oct. 11, 2018"
FNSPID_00239,2018-09-21,AEO,American Eagle Outfitters Option Alert: Oct 19 $24 Calls Sweep (16) near the Ask: 500 @ $0.95 vs 397 OI; Ref=$24.1
FNSPID_00240,2018-08-30,AEO,"Following Successive Market Gains, Investors Appear To Be Taking Some Profits"
FNSPID_00241,2018-08-30,AEO,45 Biggest Movers From Yesterday
FNSPID_00242,2018-08-29,AEO,Mid-Afternoon Market Update: Box Falls On Weak Outlook; Glaukos Shares Surge
FNSPID_00243,2018-08-29,AEO,34 Stocks Moving In Wednesday's Mid-Day Session
FNSPID_00244,2018-08-29,AEO,Mid-Day Market Update: Crude Oil Up Over 1%; Assertio Therapeutics Shares Plunge
FNSPID_00245,2018-08-29,AEO,Mid-Morning Market Update: Markets Mostly Higher; American Eagle Issues Weak Profit Forecast
FNSPID_00246,2018-08-29,AEO,"American Eagle Outfitters shares are down 7.2% in pre-market trading following Q2 earnings release; Despite beating Q2 estimates, the company issued weak Q3 guidance."
FNSPID_00247,2018-08-29,AEO,American Eagle Outfitters Sees Q3 EPS $0.45-$0.47 vs $0.49 Est.
FNSPID_00248,2018-08-29,AEO,"American Eagle Outfitters Q2 EPS $0.34 Beats $0.31 Estimate, Sales $965M Beat $938.23M Estimate"
FNSPID_00249,2018-08-29,AEO,"10 Stocks To Watch For August 29, 2018"
FNSPID_00250,2018-08-29,AEO,"Earnings Scheduled For August 29, 2018"
FNSPID_00251,2018-08-27,AEO,"The Week Ahead: Best Buy, Lululemon Look To Extend Retail's Rally"
FNSPID_00252,2018-08-27,AEO,Wedbush: American Eagle Bull Case Is Priced Into The Stock
FNSPID_00253,2018-08-27,AEO,"Benzinga's Top Upgrades, Downgrades For August 27, 2018"
FNSPID_00254,2018-08-27,AEO,A Peek Into The Markets: US Stock Futures Signal Higher Start On Wall Street
FNSPID_00255,2018-08-27,AEO,Wedbush Downgrades American Eagle Outfitters to Neutral
FNSPID_00256,2018-08-22,AEO,"Stocks Which Set New 52-Week High Yesterday, August 21st"
FNSPID_00257,2018-08-21,AEO,"Stocks Which Set New 52-Week High Tues., Aug. 21, 2018"
FNSPID_00258,2018-08-15,AEO,"Stocks Which Set New 52-Week High Yesterday, August 14th"
FNSPID_00259,2018-08-10,AEO,"Stocks Which Set New 52-Week High Yesterday, August 9th"
FNSPID_00260,2018-08-09,AEO,"Stocks Which Set New 52-Week High Yesterday, August 8th"
FNSPID_00261,2018-08-08,AEO,"Stocks Which Set New 52-Week High Yesterday, August 7th"
FNSPID_00262,2018-07-27,AEO,"Stocks Which Set New 52-Week High Yesterday, July 26th:"
FNSPID_00263,2018-07-26,AEO,"Stocks Which Set New 52-Week High Yesterday, July 25th"
FNSPID_00264,2018-07-12,AEO,American Eagle Outfitters Option Alert: Aug 17 $24 Calls Sweep (33) near the Ask: 1939 @ $0.75 vs 1091 OI; Earnings 8/22 Before Open [est] Ref=$22.97
FNSPID_00265,2018-06-21,AEO,"UBS Initiates Coverage On Apparel Retailers, Calls Aerie A $2 Billion Brand"
FNSPID_00266,2018-06-21,AEO,"Benzinga's Top Upgrades, Downgrades For June 21, 2018"
FNSPID_00267,2018-06-21,AEO,"UBS Initiates Coverage On American Eagle Outfitters with Buy Rating, Announces $33 Price Target"
FNSPID_00268,2018-05-31,AEO,American Eagle Outfitters Holding Group Lunch In NY Today
FNSPID_00269,2018-05-31,AEO,American Eagle Q1 Comps Up 9%
FNSPID_00270,2018-05-31,AEO,"American Eagle Outfitters Sees Q2 EPS $0.27-0.29 vs $0.25 Estimate, Comps Up In Mid Single Digit Range"
FNSPID_00271,2018-05-31,AEO,"American Eagle Outfitters Q1 EPS $0.23 Beats $0.22 Estimate, Sales $822.961M Beat $806.17M Estimate"
FNSPID_00272,2018-05-31,AEO,"12 Stocks To Watch For May 31, 2018"
FNSPID_00273,2018-05-31,AEO,"Earnings Scheduled For May 31, 2018"
FNSPID_00274,2018-05-21,AEO,"Benzinga's Top Upgrades, Downgrades For May 21, 2018"
FNSPID_00275,2018-05-21,AEO,SunTrust Robinson Humphrey Downgrades American Eagle Outfitters to Hold
FNSPID_00276,2018-05-16,AEO,Podcast: Time For These Beaten Down Retailers To Make A Comeback
FNSPID_00277,2018-05-11,AEO,"Benzinga's Top Upgrades, Downgrades For May 11, 2018"
FNSPID_00278,2018-05-11,AEO,"Wedbush Initiates Coverage On American Eagle Outfitters with Outperform Rating, Announces $25 Price Target"
FNSPID_00279,2018-03-23,AEO,"American Eagle Is A Bright Spot In Apparel, Says Loop Capital"
FNSPID_00280,2018-03-23,AEO,"Benzinga's Top Upgrades, Downgrades For March 23, 2018"
FNSPID_00281,2018-03-23,AEO,"Loop Capital Initiates Coverage On American Eagle Outfitters with Buy Rating, Announces $25.00 Price Target"
FNSPID_00282,2018-03-08,AEO,Mid-Afternoon Market Update: Dow Turns Lower; Express Scripts Shares Climb On Acquisition News
FNSPID_00283,2018-03-08,AEO,Mid-Day Market Update: Comtech Telecomm Rises Following Strong Q2 Results; Vascular Biogenics Shares Fall
FNSPID_00284,2018-03-08,AEO,Mid-Morning Market Update: Markets Open Higher; American Eagle Posts In-Line Profit
FNSPID_00285,2018-03-08,AEO,American Eagle Outfitters Raises Qtr. Dividend From $0.125 To $0.1375/Share
FNSPID_00286,2018-03-08,AEO,American Eagle Outfitters Sees Q1 EPS $0.20-$0.22 vs $0.19 Est.
FNSPID_00287,2018-03-08,AEO,"American Eagle Outfitters Reports Q4 Adj. EPS $0.44, Inline, Sales $1.23B vs $1.21B Est., Comps Up 8%"
FNSPID_00288,2018-03-08,AEO,"12 Stocks To Watch For March 8, 2018"
FNSPID_00289,2018-03-08,AEO,"Earnings Scheduled For March 8, 2018"
FNSPID_00290,2018-03-07,AEO,"Seeing Bearish Activity In American Eagle Outfitters Friday $20 Options; Calls Sweep at the Bid, 750 Contracts Traded at $1.301 vs 1212 Open Interest With Q4 Earnings Thursday Premarket; Implies Trader Expects 8% Downside From Current Levels By Week-End"
FNSPID_00291,2018-02-15,AEO,"Q4 13F Roundup: How Buffett, Einhorn, Loeb, And Others Adjusted Their Portfolio"
FNSPID_00292,2018-02-14,AEO,13F From George Soros' Soros Fund Mgmt. Shows Raised Stake In American Eagle From 19.5K Shares To ~1.278M Shares
FNSPID_00293,2018-01-11,AEO,"Benzinga's Top Upgrades, Downgrades For January 11, 2018"
FNSPID_00294,2018-01-11,AEO,Buckingham Upgrades American Eagle Outfitters to Buy
FNSPID_00295,2018-01-09,AEO,"Express Shares Down 12.6% Following Earlier Reduction Of Q4, FY17 Guidance; Retail Sector Under Pressure Amid Concerning Guidance Out Of Express, Big 5, Citi Trends, American Eagle, Build-A-Bear; SPDR S&P Retail ETF Down 1.2%"
FNSPID_00296,2018-01-09,AEO,Lululemon Lifts Q4 Outlook On Successful Holiday Feat
FNSPID_00297,2018-01-08,AEO,"American Eagle Outfitters Reports Q4 Prelim. EPS $0.42-$0.44 vs $0.44 Est., Comps Up 8%"
FNSPID_00298,2017-12-27,AEO,Low Volume Marks Seasonal Trading; Stocks Struggle Early On
FNSPID_00299,2017-12-21,AEO,Value Stocks Breaking Out Ahead Of 2018
FNSPID_00300,2017-12-18,AEO,Pete Najarian Sees Unusual Options Activity In American Eagle Outfitters
FNSPID_00301,2017-12-18,AEO,American Eagle Option Alert: May 18 $20 Calls Sweep (32) at the Bid: 502 @ $1.0 vs 3371 OI; Ref=$17.91
FNSPID_00302,2017-12-06,AEO,Mid-Afternoon Market Update: Vera Bradley Rises On Earnings Beat; Fred's Shares Plunge
FNSPID_00303,2017-12-06,AEO,Mid-Day Market Update: Crude Oil Down 1.5%; AeroVironment Shares Climb After Strong Q2 Results
FNSPID_00304,2017-12-06,AEO,Mid-Morning Market Update: Markets Mostly Flat; American Eagle Profit Misses Views
FNSPID_00305,2017-12-06,AEO,American Eagle On Conf. Call Says They Expect Markdowns In Promotional Environment TO Remain Consistent In Q4 With Prior Year
FNSPID_00306,2017-12-06,AEO,American Eagle Outfitters Sees Q4 EPS $0.42-$0.44 vs $0.39 Est.
FNSPID_00307,2017-12-06,AEO,"American Eagle Outfitters Reports Q3 EPS $0.37 vs $0.38 Est., Sales $960M vs $960.8M Est."
FNSPID_00308,2017-12-06,AEO,"10 Stocks To Watch For December 6, 2017"
FNSPID_00309,2017-12-06,AEO,"Earnings Scheduled For December 6, 2017"
FNSPID_00310,2017-12-04,AEO,"The Week Ahead For December 4: The Biggest Catalysts, Conferences, And Investor Events"
FNSPID_00311,2017-11-27,AEO,American Eagle Option Alert: Feb 16 $14 Puts Sweep (4) at the Bid: 500 @ $0.75 vs 79 OI; Ref=$15.25
FNSPID_00312,2017-11-15,AEO,Steven Cohen's 6 Best Performing Stocks That Still Have Big Upside
FNSPID_00313,2017-11-15,AEO,American Eagle Option Alert: Feb 16 $14 Calls Sweep (29) at the Bid: 613 @ $1.228 vs 477 OI; Ref=$13.945
FNSPID_00314,2017-11-09,AEO,"Several Mall Retailers Higher Following News Of Third Point Stake In Mall-Owner Macerich; Abercrombie & Firch +5.46%, American Eagle Outfitters +5.12%, Express +5.67%, Urban Outfitters +3.56%"
FNSPID_00315,2017-11-09,AEO,"Hearing Wolfe Research Upgraded Sprouts Farmers Market From Peer Perform To Outperform, American Eagle And Duke Energy From Underperform to Peer Perform"
FNSPID_00316,2017-10-17,AEO,This Millennial Trader Pinpoints Customer Service As A Key Sign Of Company Longevity
FNSPID_00317,2017-09-26,AEO,7 Retailers To Play Favorable Q3 Weather
FNSPID_00318,2017-09-20,AEO,"American Eagle Reports Signing Of Multi-Year License Deal With Aditya Birla Group, No Terms Disclosed"
FNSPID_00319,2017-09-20,AEO,"American Eagle Outfitters Expands To India, Announces Licensed Deal With Aditya Birla Group"
FNSPID_00320,2017-09-05,AEO,5 Biggest Price Target Changes For Tuesday
FNSPID_00321,2017-08-23,AEO,15 Biggest Mid-Day Gainers For Wednesday
FNSPID_00322,2017-08-23,AEO,18 Stocks Moving In Wednesday's Pre-Market Session
FNSPID_00323,2017-08-23,AEO,American Eagle Outfitters Sees Q3 Adj. EPS $0.36-$0.38 vs $0.38 Est.
FNSPID_00324,2017-08-23,AEO,"American Eagle Outfitters Reports Q2 Adj. EPS $0.19 vs $0.16 Est., Sales $845M vs $824M Est., Comps Up 2%"
FNSPID_00325,2017-08-23,AEO,"10 Stocks To Watch For August 23, 2017"
FNSPID_00326,2017-08-23,AEO,"Earnings Scheduled For August 23, 2017"
FNSPID_00327,2017-08-23,AEO,Watch These 10 Huge Call Purchases In Wednesday Trade
FNSPID_00328,2017-08-22,AEO,American Eagle Option Alert: Sep 15 $12.5 Calls Sweep (27) at the Ask: 1169 @ $0.3 vs 0 OI; Ref=$11.11
FNSPID_00329,2017-08-18,AEO,20 Stocks Moving In Friday's Pre-Market Session
FNSPID_00330,2017-08-15,AEO,Retail To Finish Q2 Earnings Season As Challenges Continue
FNSPID_00331,2017-08-15,AEO,"Benzinga's Top Upgrades, Downgrades For August 15, 2017"
FNSPID_00332,2017-08-15,AEO,FBR Capital Upgrades American Eagle Outfitters to Buy
FNSPID_00333,2017-08-02,AEO,Watch These 8 Huge Put Purchases In Wednesday Trade
FNSPID_00334,2017-08-01,AEO,Benzinga's Option Alert Recap From August 1
FNSPID_00335,2017-08-01,AEO,Am Eagle Option Alert: Aug 11 $12 Puts Sweep (2) at the Ask: 2309 @ $0.446 vs 6 OI; Ref=$11.79
FNSPID_00336,2017-07-24,AEO,"Supersize Me Again: McDonald's Wants You To Curl Up With A Big Mac In New Sweats, Jammies Lines"
FNSPID_00337,2017-07-12,AEO,A Look At Traditional Retailer Promotions Amid Amazon Prime Day
FNSPID_00338,2017-07-10,AEO,"Retail Is The Worst Performing Sector Mon., Ahead Of Amazon Prime Day Tues.; SPDR S&P Retail ETF Down 2.1%, Destination XL Group Shares Down 9.8%, Big 5 Down 7.5%, Dicks, Francesca's 6.6%, Express 6.2%, Barnes & Noble 5%, Hibbett, ascena 4.7%, RH 4.4%"
FNSPID_00339,2017-07-10,AEO,Abercrombie No Longer In Talks For Sale
FNSPID_00340,2017-06-30,AEO,Stocks Going Ex Dividend The First Week of July
FNSPID_00341,2017-06-26,AEO,"Iamgold, Scotts Miracle-Gro, Burlington Stores, Target and Dollar General highlighted as Zacks Bull and Bear of the Day"
FNSPID_00342,2017-06-23,AEO,These 3 Discount Stores are Booming Despite the Retail Slump
FNSPID_00343,2017-06-22,AEO,"As Abercrombie & Fitch's Sales Process Progresses, Is It Time To Step To The Sidelines?"
FNSPID_00344,2017-06-19,AEO,"DICK'S Sporting Opens 2 Stores, Strategic Plans On Track"
FNSPID_00345,2017-06-16,AEO,Will Coach Become The Next Louis Vuitton?
FNSPID_00346,2017-06-16,AEO,"NIKE Dips on Layoff Plans, Can Latest Strategy Revive Stock?"
FNSPID_00347,2017-06-09,AEO,Nordstrom Rallies on Plans to Go Private: More Upside Left?
FNSPID_00348,2017-05-30,AEO,Retail Roundup: 9 Fresh M&A Rumors
FNSPID_00349,2017-05-26,AEO,One Thing Abercrombie M&A Rumors Don't Change: It's A Declining Retailer That May Never Again Turn A Profit
FNSPID_00350,2017-05-26,AEO,Caution Against Chasing Abercrombie Stock On Takeout Rumors
FNSPID_00351,2017-05-25,AEO,The Market In 5 Minutes
FNSPID_00352,2017-05-25,AEO,"Wall Street's M&A Chatter From May 24: Abercrombie & Fitch, Linde-Praxair, Dow-DuPont"
FNSPID_00353,2017-05-25,AEO,Watch These 10 Huge Call Purchases In Thursday Trade
FNSPID_00354,2017-05-24,AEO,Benzinga's Option Alert Recap From May 24
FNSPID_00355,2017-05-24,AEO,American Eagle Outfitters Declines To Comment On Reports It Is Working On A Bid To Acquire Abercrombie & Fitch
FNSPID_00356,2017-05-24,AEO,"Amid Takeover Reports, Abercrombie & Fitch Flies On Eagle's Wings"
FNSPID_00357,2017-05-24,AEO,Option Alert: Am Eagle Jun 9th 11.0 Calls Sweep: 2176 @ ASK $0.45: 2176 traded vs 15 OI: Earnings 8/16 Before Open (est) $11.09 Ref
FNSPID_00358,2017-05-18,AEO,"Jefferies Remains Bearish On L Brands Amid PINK's Slight Comp Positive, 'Far Off' Improving Trends"
FNSPID_00359,2017-05-17,AEO,Mid-Afternoon Market Update: Dow Falls Over 300 Points; American Eagle Shares Drop On Downbeat Earnings
FNSPID_00360,2017-05-17,AEO,15 Biggest Mid-Day Losers For Wednesday
FNSPID_00361,2017-05-17,AEO,American Eagle Sees Q2 Adj. EPS ~$0.15-$0.17 vs $0.23 Est.
FNSPID_00362,2017-05-17,AEO,"American Eagle Outfitters Reports Q1 Adj. EPS $0.16 vs $0.17 Est., Sales $762M vs $741.7M Est., Comps Up 2%"
FNSPID_00363,2017-05-17,AEO,"8 Stocks To Watch For May 17, 2017"
FNSPID_00364,2017-05-17,AEO,"Earnings Scheduled For May 17, 2017"
FNSPID_00365,2017-05-16,AEO,Watch These 8 Huge Call Purchases In Tuesday Trade
FNSPID_00366,2017-05-15,AEO,Benzinga's Option Alert Recap From May 15
FNSPID_00367,2017-05-15,AEO,Option Alert: Am Eagle May 13.0 Calls Sweep: 1101 @ ASK $0.65: 1162 traded vs 96 OI: Earnings 5/17 Before Open $13.05 Ref
FNSPID_00368,2017-05-14,AEO,"Benzinga's Bulls And Bears For The Past Week: The Good, The Bad, The Ugly In Retail"
FNSPID_00369,2017-05-11,AEO,Why Would Anyone Buy Abercrombie?
FNSPID_00370,2017-04-18,AEO,"Benzinga's Top Upgrades, Downgrades For April 18, 2017"
FNSPID_00371,2017-04-18,AEO,The Market In 5 Minutes
FNSPID_00372,2017-04-18,AEO,B. Riley Downgrades American Eagle Outfitters to Neutral
FNSPID_00373,2017-03-22,AEO,Benzinga's Option Alert Recap From March 22
FNSPID_00374,2017-03-22,AEO,Option Alert: Am Eagle Outfitters Apr 28th 13.5 Calls Sweep: 522 @ ASK $0.60: 522 traded vs 11 OI: Earnings 5/17 Before Open (est) $13.64 Ref
FNSPID_00375,2017-03-02,AEO,8 Biggest Price Target Changes For Thursday
FNSPID_00376,2017-03-02,AEO,"Benzinga's Top Upgrades, Downgrades For March 2, 2017"
FNSPID_00377,2017-03-02,AEO,"Bank of America Downgrades American Eagle Outfitters to Neutral, Lowers price target to $15.00"
FNSPID_00378,2017-03-01,AEO,18 Biggest Mid-Day Losers For Wednesday
FNSPID_00379,2017-03-01,AEO,American Eagle Sees Q1 Adj. EPS $0.15-$0.17 vs $0.21 Est.
FNSPID_00380,2017-03-01,AEO,"American Eagle Outfitters Reports Q4 Adj. EPS $0.39 vs $0.38 Est., Sales $1.1B vs $1.11B Est., Comps Up 'Slightly'"
FNSPID_00381,2017-03-01,AEO,"12 Must Watch Stocks for March 1, 2017"
FNSPID_00382,2017-03-01,AEO,"Earnings Scheduled For March 1, 2017"
