article_id,date,ticker,article_title,price_t,price_t1,pct_change,label
FNSPID_00177,2019-03-07,AEO,"Bank Of America Reiterates Underperform, $16 Target On American Eagle As Firm Believes 'slower F19 comp growth, beginning with the 1Q guide, would lead to both gross margin contraction and SG&A deleverage'",17.62,16.75,-4.9906,down
FNSPID_00178,2019-03-07,AEO,American Eagle's Mixed Quarter: Analysts Speak Up,17.62,16.75,-4.9906,down
FNSPID_00179,2019-03-07,AEO,26 Stocks Moving In Thursday's Pre-Market Session,17.62,16.75,-4.9906,down
FNSPID_00180,2019-03-07,AEO,A Peek Into The Markets: US Stock Futures Signal Lower Start On Wall Street,17.62,16.75,-4.9906,down
FNSPID_00181,2019-03-07,AEO,"10 Stocks To Watch For March 7, 2019",17.62,16.75,-4.9906,down
FNSPID_00182,2019-03-06,AEO,5 Stocks Moving In Wednesday's After-Hours Session,17.69,17.62,-0.3752,neutral
FNSPID_00183,2019-03-06,AEO,From American Eagle Outfitters Conference Call: Co Says Not Expecting Leverage Or Improved Operating Margin In Q1,17.69,17.62,-0.3752,neutral
FNSPID_00184,2019-03-06,AEO,"American Eagle Shares Fall On Mixed Q4 Earnings, Aerie Comps Up 23%",17.69,17.62,-0.3752,neutral
FNSPID_00185,2019-03-06,AEO,American Eagle Outfitters shares are trading lower after the company reported worse-than-expected Q4 sales results; the company also issued Q1 EPS guidance below estimates.,17.69,17.62,-0.3752,neutral
FNSPID_00186,2019-03-06,AEO,AEO Reports Total Inventory Increased 7% To $424M,17.69,17.62,-0.3752,neutral
FNSPID_00187,2019-03-06,AEO,AEO Sees Q1 EPS $0.19-$0.21 vs $0.24 Est.,17.69,17.62,-0.3752,neutral
FNSPID_00188,2019-03-06,AEO,AEO Reports Q4 Comparable Sales Rose 6%,17.69,17.62,-0.3752,neutral
FNSPID_00189,2019-03-06,AEO,"American Eagle Outfitters Q4 EPS $0.43 Beats $0.42 Estimate, Sales $1.24B Miss $1.26B Estimate",17.69,17.62,-0.3752,neutral
FNSPID_00190,2019-03-06,AEO,Q4 Earnings Preview For American Eagle Outfitters,17.69,17.62,-0.3752,neutral
FNSPID_00191,2019-03-06,AEO,"10 Stocks To Watch For March 6, 2019",17.69,17.62,-0.3752,neutral
FNSPID_00192,2019-03-06,AEO,"Earnings Scheduled For March 6, 2019",17.69,17.62,-0.3752,neutral
FNSPID_00193,2019-02-24,AEO,Q4 Retail Earnings Season: A Cheat Sheet,16.5,16.36,-0.8547,neutral
FNSPID_00194,2019-01-14,AEO,American Eagle Outfitters shares are trading higher after the company reaffirmed Q4 EPS guidance.,16.45,16.38,-0.4539,neutral
FNSPID_00195,2019-01-14,AEO,American Eagle Outfitters Reaffirms Q4 EPS Guidance Of $0.40-$0.42 vs $0.42 Est.,16.45,16.38,-0.4539,neutral
FNSPID_00196,2019-01-14,AEO,American Eagle Outfitters Reports Q4 Comps Up 6%,16.45,16.38,-0.4539,neutral
FNSPID_00197,2019-01-10,AEO,Shares of retail stocks are trading lower after Macy's cut FY18 comps guidance.,15.91,16.35,2.7647,up
FNSPID_00198,2019-01-08,AEO,24 Stocks Moving In Tuesday's Pre-Market Session,16.39,16.41,0.1519,neutral
FNSPID_00199,2019-01-07,AEO,Webush Adds American Eagle To Best Ideas List As Firm Views 'American Eagle as an attractive story backed by solid fundamentals and led by a best-in-class management team',16.44,16.39,-0.3029,neutral
FNSPID_00200,2018-12-27,AEO,54 Biggest Movers From Yesterday,16.07,15.75,-2.0134,down
FNSPID_00201,2018-12-26,AEO,Amazon Sets Holiday Shopping Records,16.07,16.07,0.0,neutral
FNSPID_00202,2018-12-26,AEO,33 Stocks Moving In Wednesday's Mid-Day Session,16.07,16.07,0.0,neutral
FNSPID_00203,2018-12-26,AEO,"Retail sector shares are trading higher from increased consumer spending during the holiday season; American Eagle shares up 5.4%, Kohl's shares up 4.8%, Burlington shares up 3.3%, S&P Retail ETF up 1.1%.",16.07,16.07,0.0,neutral
FNSPID_00204,2018-12-26,AEO,Mid-Morning Market Update: Markets Open Higher; US S&P/Case-Shiller Home Prices Rise 0.4%,16.07,16.07,0.0,neutral
FNSPID_00205,2018-12-24,AEO,"Under Armour Has Opened The Most Mall Stores Since 2011, Sears Closed The Most",14.52,16.07,10.6857,up
FNSPID_00206,2018-12-12,AEO,Aerie Division's Prospects Have Analysts Bullish On American Eagle,16.14,15.39,-4.6371,down
FNSPID_00207,2018-12-12,AEO,"Stocks That Will Be Trading Ex Dividend Thurs., Dec. 13, 2018",16.14,15.39,-4.6371,down
FNSPID_00208,2018-12-12,AEO,"B. Riley FBR Reiterates Buy, $29 Target On American Eagle Outfitters Following Earnings; Strength Attributed To 'on-trend and high quality product, strong retail and digital initiatives, aerie opportunity, and expanding operating margin'",16.14,15.39,-4.6371,down
FNSPID_00209,2018-12-12,AEO,"American Eagle shares are now trading higher, rebounding from premarket losses; Shares traded lower premarket after the company said it expects Q4 EPS of $0.40 to $0.42 while analysts had been expecting $0.46.",16.14,15.39,-4.6371,down
FNSPID_00210,2018-12-12,AEO,American Eagle shares are trading lower after the company said it expects Q4 EPS of $0.40 to $0.42 while analysts had been expecting $0.46.,16.14,15.39,-4.6371,down
FNSPID_00211,2018-12-12,AEO,"Citi Believes American Eagle Outfitter 'shares are extremely undervalued at current levels,' Cites 'Aerie's 3Q strength reinforces our belief that it is one of the most attractive growth concepts in retail'; Maintains Buy, $27 Price Target",16.14,15.39,-4.6371,down
FNSPID_00212,2018-12-12,AEO,31 Stocks Moving In Wednesday's Pre-Market Session,16.14,15.39,-4.6371,down
FNSPID_00213,2018-12-12,AEO,A Peek Into The Markets: US Stock Futures Higher Ahead Of Consumer Price Index,16.14,15.39,-4.6371,down
FNSPID_00214,2018-12-12,AEO,"8 Stocks To Watch For December 12, 2018",16.14,15.39,-4.6371,down
FNSPID_00215,2018-12-11,AEO,6 Stocks Moving In Tuesday's After-Hours Session,15.68,16.14,2.9427,up
FNSPID_00216,2018-12-11,AEO,American Eagle Q3 Comps Up 8% Year Over Year,15.68,16.14,2.9427,up
FNSPID_00217,2018-12-11,AEO,"American Eagle Sees Q4 Comps Growth In Mid Single Digit Range, Sees Total Sales Growth In Low Single Digits",15.68,16.14,2.9427,up
FNSPID_00218,2018-12-11,AEO,American Eagle Sees Q4 EPS $0.40-$0.42 vs $0.46 Estimate,15.68,16.14,2.9427,up
FNSPID_00219,2018-12-11,AEO,"American Eagle Outfitters Q3 EPS $0.48, Inline, Sales $1.004B Miss $1.02B Estimate",15.68,16.14,2.9427,up
FNSPID_00220,2018-12-11,AEO,"8 Stocks To Watch For December 11, 2018",15.68,16.14,2.9427,up
FNSPID_00221,2018-12-11,AEO,"Earnings Scheduled For December 11, 2018",15.68,16.14,2.9427,up
FNSPID_00222,2018-12-07,AEO,American Eagle Outfitters Option Alert: Dec 21 $17 Puts Sweep (33) near the Ask: 795 @ $0.5 vs 22 OI; Earnings 12/11 After Close Ref=$18.94,15.62,16.08,2.9536,up
FNSPID_00223,2018-12-07,AEO,American Eagle Outfitters Option Alert: Dec 21 $21 Puts Sweep (11) near the Bid: 606 @ $2.399 vs 1233 OI; Earnings 12/11 After Close Ref=$19.37 9:53:43 AEO American Eagle Outfitters Option Alert: Dec 21 $21 Puts Sweep (13) near the Ask: 737 @ $2.351 vs 1233 OI; Earnings 12/11 After Close Ref=$19.39,15.62,16.08,2.9536,up
FNSPID_00224,2018-11-27,AEO,41 Biggest Movers From Yesterday,17.08,17.51,2.5085,up
FNSPID_00225,2018-11-26,AEO,American Eagle shares rise 4.32% after Deutsche Bank upgraded shares from Hold to Buy.,16.99,17.08,0.5335,neutral
FNSPID_00226,2018-11-26,AEO,33 Stocks Moving In Monday's Mid-Day Session,16.99,17.08,0.5335,neutral
FNSPID_00227,2018-11-26,AEO,"Benzinga's Top Upgrades, Downgrades For November 26, 2018",16.99,17.08,0.5335,neutral
FNSPID_00228,2018-11-26,AEO,Deutsche Bank Upgrades American Eagle Outfitters to Buy,16.99,17.08,0.5335,neutral
FNSPID_00229,2018-11-05,AEO,"Bulls & Bears Of The Week: Amazon, Apple, Ford, GE And More",18.51,18.6,0.4898,neutral
FNSPID_00230,2018-11-01,AEO,Bank of America Analyst Says American Eagle Comps Have Peaked,18.14,18.33,1.0445,up
FNSPID_00231,2018-10-25,AEO,Vans' Popularity Hits All-Time High Among Teens In Piper Jaffray Survey,18.6,19.01,2.2153,up
FNSPID_00232,2018-10-22,AEO,CORRECTION: Citi Upgraded Shares Of American Eagle On Friday,18.11,18.18,0.4095,neutral
FNSPID_00233,2018-10-19,AEO,"Buy The Dip In American Eagle, Citi Says In Upgrade",17.3,18.11,4.6667,up
FNSPID_00234,2018-10-19,AEO,"Benzinga's Top Upgrades, Downgrades For October 19, 2018",17.3,18.11,4.6667,up
FNSPID_00235,2018-10-19,AEO,"Citigroup Upgrades American Eagle Outfitters to Buy, Announces $27 Price Target",17.3,18.11,4.6667,up
FNSPID_00236,2018-10-15,AEO,"Benzinga's Top Upgrades, Downgrades For October 15, 2018",17.81,17.82,0.0925,neutral
FNSPID_00237,2018-10-15,AEO,"Wedbush Upgrades American Eagle Outfitters to Outperform, Announces $29 Price Target",17.81,17.82,0.0925,neutral
FNSPID_00238,2018-10-10,AEO,"Stocks That Will Be Trading Ex Dividend Thurs., Oct. 11, 2018",17.37,17.11,-1.4799,down
FNSPID_00239,2018-09-21,AEO,American Eagle Outfitters Option Alert: Oct 19 $24 Calls Sweep (16) near the Ask: 500 @ $0.95 vs 397 OI; Ref=$24.1,19.49,19.25,-1.26,down
FNSPID_00240,2018-08-30,AEO,"Following Successive Market Gains, Investors Appear To Be Taking Some Profits",20.1,21.25,5.7003,up
FNSPID_00241,2018-08-30,AEO,45 Biggest Movers From Yesterday,20.1,21.25,5.7003,up
FNSPID_00242,2018-08-29,AEO,Mid-Afternoon Market Update: Box Falls On Weak Outlook; Glaukos Shares Surge,20.87,20.1,-3.6863,down
FNSPID_00243,2018-08-29,AEO,34 Stocks Moving In Wednesday's Mid-Day Session,20.87,20.1,-3.6863,down
FNSPID_00244,2018-08-29,AEO,Mid-Day Market Update: Crude Oil Up Over 1%; Assertio Therapeutics Shares Plunge,20.87,20.1,-3.6863,down
FNSPID_00245,2018-08-29,AEO,Mid-Morning Market Update: Markets Mostly Higher; American Eagle Issues Weak Profit Forecast,20.87,20.1,-3.6863,down
FNSPID_00246,2018-08-29,AEO,"American Eagle Outfitters shares are down 7.2% in pre-market trading following Q2 earnings release; Despite beating Q2 estimates, the company issued weak Q3 guidance.",20.87,20.1,-3.6863,down
FNSPID_00247,2018-08-29,AEO,American Eagle Outfitters Sees Q3 EPS $0.45-$0.47 vs $0.49 Est.,20.87,20.1,-3.6863,down
FNSPID_00248,2018-08-29,AEO,"American Eagle Outfitters Q2 EPS $0.34 Beats $0.31 Estimate, Sales $965M Beat $938.23M Estimate",20.87,20.1,-3.6863,down
FNSPID_00249,2018-08-29,AEO,"10 Stocks To Watch For August 29, 2018",20.87,20.1,-3.6863,down
FNSPID_00250,2018-08-29,AEO,"Earnings Scheduled For August 29, 2018",20.87,20.1,-3.6863,down
FNSPID_00251,2018-08-27,AEO,"The Week Ahead: Best Buy, Lululemon Look To Extend Retail's Rally",22.2,22.33,0.59,neutral
FNSPID_00252,2018-08-27,AEO,Wedbush: American Eagle Bull Case Is Priced Into The Stock,22.2,22.33,0.59,neutral
FNSPID_00253,2018-08-27,AEO,"Benzinga's Top Upgrades, Downgrades For August 27, 2018",22.2,22.33,0.59,neutral
FNSPID_00254,2018-08-27,AEO,A Peek Into The Markets: US Stock Futures Signal Higher Start On Wall Street,22.2,22.33,0.59,neutral
FNSPID_00255,2018-08-27,AEO,Wedbush Downgrades American Eagle Outfitters to Neutral,22.2,22.33,0.59,neutral
FNSPID_00256,2018-08-22,AEO,"Stocks Which Set New 52-Week High Yesterday, August 21st",23.53,23.52,-0.0696,neutral
FNSPID_00257,2018-08-21,AEO,"Stocks Which Set New 52-Week High Tues., Aug. 21, 2018",23.73,23.53,-0.8278,neutral
FNSPID_00258,2018-08-15,AEO,"Stocks Which Set New 52-Week High Yesterday, August 14th",21.93,22.12,0.8585,neutral
FNSPID_00259,2018-08-10,AEO,"Stocks Which Set New 52-Week High Yesterday, August 9th",22.45,22.37,-0.3282,neutral
FNSPID_00260,2018-08-09,AEO,"Stocks Which Set New 52-Week High Yesterday, August 8th",21.81,22.45,2.9279,up
FNSPID_00261,2018-08-08,AEO,"Stocks Which Set New 52-Week High Yesterday, August 7th",21.64,21.81,0.7564,neutral
FNSPID_00262,2018-07-27,AEO,"Stocks Which Set New 52-Week High Yesterday, July 26th:",20.36,20.46,0.5227,neutral
FNSPID_00263,2018-07-26,AEO,"Stocks Which Set New 52-Week High Yesterday, July 25th",21.05,20.36,-3.2672,down
FNSPID_00264,2018-07-12,AEO,American Eagle Outfitters Option Alert: Aug 17 $24 Calls Sweep (33) near the Ask: 1939 @ $0.75 vs 1091 OI; Earnings 8/22 Before Open [est] Ref=$22.97,18.84,18.84,0.0,neutral
FNSPID_00265,2018-06-21,AEO,"UBS Initiates Coverage On Apparel Retailers, Calls Aerie A $2 Billion Brand",20.56,19.84,-3.4838,down
FNSPID_00266,2018-06-21,AEO,"Benzinga's Top Upgrades, Downgrades For June 21, 2018",20.56,19.84,-3.4838,down
FNSPID_00267,2018-06-21,AEO,"UBS Initiates Coverage On American Eagle Outfitters with Buy Rating, Announces $33 Price Target",20.56,19.84,-3.4838,down
FNSPID_00268,2018-05-31,AEO,American Eagle Outfitters Holding Group Lunch In NY Today,18.07,18.36,1.6216,up
FNSPID_00269,2018-05-31,AEO,American Eagle Q1 Comps Up 9%,18.07,18.36,1.6216,up
FNSPID_00270,2018-05-31,AEO,"American Eagle Outfitters Sees Q2 EPS $0.27-0.29 vs $0.25 Estimate, Comps Up In Mid Single Digit Range",18.07,18.36,1.6216,up
FNSPID_00271,2018-05-31,AEO,"American Eagle Outfitters Q1 EPS $0.23 Beats $0.22 Estimate, Sales $822.961M Beat $806.17M Estimate",18.07,18.36,1.6216,up
FNSPID_00272,2018-05-31,AEO,"12 Stocks To Watch For May 31, 2018",18.07,18.36,1.6216,up
FNSPID_00273,2018-05-31,AEO,"Earnings Scheduled For May 31, 2018",18.07,18.36,1.6216,up
FNSPID_00274,2018-05-21,AEO,"Benzinga's Top Upgrades, Downgrades For May 21, 2018",18.53,18.04,-2.6789,down
FNSPID_00275,2018-05-21,AEO,SunTrust Robinson Humphrey Downgrades American Eagle Outfitters to Hold,18.53,18.04,-2.6789,down
FNSPID_00276,2018-05-16,AEO,Podcast: Time For These Beaten Down Retailers To Make A Comeback,18.35,18.66,1.7303,up
FNSPID_00277,2018-05-11,AEO,"Benzinga's Top Upgrades, Downgrades For May 11, 2018",16.8,17.07,1.5989,up
FNSPID_00278,2018-05-11,AEO,"Wedbush Initiates Coverage On American Eagle Outfitters with Outperform Rating, Announces $25 Price Target",16.8,17.07,1.5989,up
FNSPID_00279,2018-03-23,AEO,"American Eagle Is A Bright Spot In Apparel, Says Loop Capital",15.9,16.19,1.8311,up
FNSPID_00280,2018-03-23,AEO,"Benzinga's Top Upgrades, Downgrades For March 23, 2018",15.9,16.19,1.8311,up
FNSPID_00281,2018-03-23,AEO,"Loop Capital Initiates Coverage On American Eagle Outfitters with Buy Rating, Announces $25.00 Price Target",15.9,16.19,1.8311,up
FNSPID_00282,2018-03-08,AEO,Mid-Afternoon Market Update: Dow Turns Lower; Express Scripts Shares Climb On Acquisition News,15.07,15.8,4.8846,up
FNSPID_00283,2018-03-08,AEO,Mid-Day Market Update: Comtech Telecomm Rises Following Strong Q2 Results; Vascular Biogenics Shares Fall,15.07,15.8,4.8846,up
FNSPID_00284,2018-03-08,AEO,Mid-Morning Market Update: Markets Open Higher; American Eagle Posts In-Line Profit,15.07,15.8,4.8846,up
FNSPID_00285,2018-03-08,AEO,American Eagle Outfitters Raises Qtr. Dividend From $0.125 To $0.1375/Share,15.07,15.8,4.8846,up
FNSPID_00286,2018-03-08,AEO,American Eagle Outfitters Sees Q1 EPS $0.20-$0.22 vs $0.19 Est.,15.07,15.8,4.8846,up
FNSPID_00287,2018-03-08,AEO,"American Eagle Outfitters Reports Q4 Adj. EPS $0.44, Inline, Sales $1.23B vs $1.21B Est., Comps Up 8%",15.07,15.8,4.8846,up
FNSPID_00288,2018-03-08,AEO,"12 Stocks To Watch For March 8, 2018",15.07,15.8,4.8846,up
FNSPID_00289,2018-03-08,AEO,"Earnings Scheduled For March 8, 2018",15.07,15.8,4.8846,up
FNSPID_00290,2018-03-07,AEO,"Seeing Bearish Activity In American Eagle Outfitters Friday $20 Options; Calls Sweep at the Bid, 750 Contracts Traded at $1.301 vs 1212 Open Interest With Q4 Earnings Thursday Premarket; Implies Trader Expects 8% Downside From Current Levels By Week-End",16.63,15.07,-9.4312,down
FNSPID_00291,2018-02-15,AEO,"Q4 13F Roundup: How Buffett, Einhorn, Loeb, And Others Adjusted Their Portfolio",14.7,14.91,1.4301,up
FNSPID_00292,2018-02-14,AEO,13F From George Soros' Soros Fund Mgmt. Shows Raised Stake In American Eagle From 19.5K Shares To ~1.278M Shares,14.77,14.7,-0.4926,neutral
FNSPID_00293,2018-01-11,AEO,"Benzinga's Top Upgrades, Downgrades For January 11, 2018",14.7,14.83,0.8801,neutral
FNSPID_00294,2018-01-11,AEO,Buckingham Upgrades American Eagle Outfitters to Buy,14.7,14.83,0.8801,neutral
FNSPID_00295,2018-01-09,AEO,"Express Shares Down 12.6% Following Earlier Reduction Of Q4, FY17 Guidance; Retail Sector Under Pressure Amid Concerning Guidance Out Of Express, Big 5, Citi Trends, American Eagle, Build-A-Bear; SPDR S&P Retail ETF Down 1.2%",14.05,14.16,0.748,neutral
FNSPID_00296,2018-01-09,AEO,Lululemon Lifts Q4 Outlook On Successful Holiday Feat,14.05,14.16,0.748,neutral
FNSPID_00297,2018-01-08,AEO,"American Eagle Outfitters Reports Q4 Prelim. EPS $0.42-$0.44 vs $0.44 Est., Comps Up 8%",14.52,14.05,-3.1755,down
FNSPID_00298,2017-12-27,AEO,Low Volume Marks Seasonal Trading; Stocks Struggle Early On,15.47,15.39,-0.5227,neutral
FNSPID_00299,2017-12-21,AEO,Value Stocks Breaking Out Ahead Of 2018,15.31,15.24,-0.4226,neutral
FNSPID_00300,2017-12-18,AEO,Pete Najarian Sees Unusual Options Activity In American Eagle Outfitters,14.77,14.63,-0.9852,neutral
FNSPID_00301,2017-12-18,AEO,American Eagle Option Alert: May 18 $20 Calls Sweep (32) at the Bid: 502 @ $1.0 vs 3371 OI; Ref=$17.91,14.77,14.63,-0.9852,neutral
FNSPID_00302,2017-12-06,AEO,Mid-Afternoon Market Update: Vera Bradley Rises On Earnings Beat; Fred's Shares Plunge,13.25,13.44,1.4545,up
FNSPID_00303,2017-12-06,AEO,Mid-Day Market Update: Crude Oil Down 1.5%; AeroVironment Shares Climb After Strong Q2 Results,13.25,13.44,1.4545,up
FNSPID_00304,2017-12-06,AEO,Mid-Morning Market Update: Markets Mostly Flat; American Eagle Profit Misses Views,13.25,13.44,1.4545,up
FNSPID_00305,2017-12-06,AEO,American Eagle On Conf. Call Says They Expect Markdowns In Promotional Environment TO Remain Consistent In Q4 With Prior Year,13.25,13.44,1.4545,up
FNSPID_00306,2017-12-06,AEO,American Eagle Outfitters Sees Q4 EPS $0.42-$0.44 vs $0.39 Est.,13.25,13.44,1.4545,up
FNSPID_00307,2017-12-06,AEO,"American Eagle Outfitters Reports Q3 EPS $0.37 vs $0.38 Est., Sales $960M vs $960.8M Est.",13.25,13.44,1.4545,up
FNSPID_00308,2017-12-06,AEO,"10 Stocks To Watch For December 6, 2017",13.25,13.44,1.4545,up
