article_id,date,ticker,article_title,price_t,price_t1,pct_change,label,predicted_label,confidence,explanation,manual_score
FNSPID_00692,2019-09-13,AVGO,"A Look At Benzinga Pro's Most-Searched Tickers For September 13, 2019",24.41,24.27,-0.5718,neutral,neutral,0.3863,,
FNSPID_00693,2019-09-13,AVGO,"UPDATE: KeyBanc Maintains Overweight On Broadcom, Raises Target To $340 'given the Company's solid execution in a challenging environment'; Firm Anticipates 'the close of the SYMC deal will continue to sustain outsized earnings growth'",24.41,24.27,-0.5718,neutral,up,0.4376,,
FNSPID_00694,2019-09-13,AVGO,"UPDATE: Morgan Stanley Maintains Equal-Weight On Broadcom, Raises Target To $265 As Firm Notes 'No big surprises this quarter; demand commentary was cautious'",24.41,24.27,-0.5718,neutral,up,0.4367,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""UPDATE: Morgan Stanley Maintains Equal-Weight On Broadcom, Raises Target To $265 As Firm Notes 'No big surprises this quarter; demand commentary was cautious'"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_00695,2019-09-13,AVGO,CORRECTION: Morgan Stanley Raised Price Target On Broadcom From $250 To $265,24.41,24.27,-0.5718,neutral,up,0.3736,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""CORRECTION: Morgan Stanley Raised Price Target On Broadcom From $250 To $265"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_00696,2019-09-13,AVGO,"Morgan Stanley Maintains Equal-Weight on Broadcom, Raises Price Target To $265",24.41,24.27,-0.5718,neutral,up,0.3582,,
FNSPID_00697,2019-09-13,AVGO,"Benzinga's Top Upgrades, Downgrades For September 13, 2019",24.41,24.27,-0.5718,neutral,up,0.3871,,
FNSPID_00698,2019-09-13,AVGO,Broadcom shares are trading lower after the company reported worse-than-expected Q3 sales results. The company also reaffirmed FY19 sales guidance below analysts estimates.,24.41,24.27,-0.5718,neutral,down,0.3993,,
FNSPID_00699,2019-09-13,AVGO,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Friday, September 13, 2019",24.41,24.27,-0.5718,neutral,up,0.3723,,
FNSPID_00700,2019-09-13,AVGO,10 Biggest Price Target Changes For Friday,24.41,24.27,-0.5718,neutral,up,0.3534,,
FNSPID_00701,2019-09-13,AVGO,9 Technology Stocks Moving In Friday's Pre-Market Session,24.41,24.27,-0.5718,neutral,up,0.4312,,
FNSPID_00702,2019-09-13,AVGO,"Loop Capital Downgrades Broadcom to Hold, Announces $310 Price Target",24.41,24.27,-0.5718,neutral,up,0.3626,,
FNSPID_00703,2019-09-13,AVGO,"SunTrust Robinson Humphrey Maintains Buy on Broadcom, Raises Price Target to $322",24.41,24.27,-0.5718,neutral,neutral,0.36,,
FNSPID_00704,2019-09-13,AVGO,"Mizuho Reiterates Buy on Broadcom, Raises Price Target to $340",24.41,24.27,-0.5718,neutral,up,0.3676,,
FNSPID_00705,2019-09-13,AVGO,"Wells Fargo Maintains Market Perform on Broadcom, Raises Price Target to $300",24.41,24.27,-0.5718,neutral,up,0.3625,,
FNSPID_00706,2019-09-13,AVGO,A Peek Into The Markets: US Stock Futures Surge Ahead Of Economic Reports,24.41,24.27,-0.5718,neutral,up,0.3985,,
FNSPID_00707,2019-09-13,AVGO,"KeyBanc Maintains Overweight on Broadcom, Raises Price Target to $340",24.41,24.27,-0.5718,neutral,up,0.3797,,
FNSPID_00708,2019-09-13,AVGO,"5 Stocks To Watch For September 13, 2019",24.41,24.27,-0.5718,neutral,up,0.4167,,
FNSPID_00709,2019-09-12,AVGO,"Broadcom Says Looking Into Next Year, Visibility Continues To Be Very Limited On Semiconductors Side",25.27,24.41,-3.4134,down,up,0.3847,,
FNSPID_00710,2019-09-12,AVGO,"Broadcom Says Although US-China Trade Conflict Continues, Co Has Not Seen Further Deterioration In Its Business, Both Specific To China & Globally",25.27,24.41,-3.4134,down,up,0.4071,,
FNSPID_00711,2019-09-12,AVGO,Broadcom Shares Fall After Q3 Sales Miss,25.27,24.41,-3.4134,down,up,0.3782,,
FNSPID_00712,2019-09-12,AVGO,Broadcom shares are trading lower after the company reported worse-than-expected Q3 sales results. The company also reaffirmed FY19 sales guidance below analysts estimates.,25.27,24.41,-3.4134,down,down,0.3993,,
FNSPID_00713,2019-09-12,AVGO,"UPDATE: Broadcom Reaffirms FY19 Guidance: Sales $22.5B vs $22.6B Estimate, Operating Margin 52.5%",25.27,24.41,-3.4134,down,up,0.4512,,
FNSPID_00714,2019-09-12,AVGO,Broadcom Reaffirms FY19 Guidance,25.27,24.41,-3.4134,down,up,0.3685,,
FNSPID_00715,2019-09-12,AVGO,"Broadcom Q3 Adj. EPS $5.16 Beats $5.14 Estimate, Sales $5.515B Miss $5.55B Estimate",25.27,24.41,-3.4134,down,up,0.4324,,
FNSPID_00716,2019-09-12,AVGO,Oracle Reports Early In Surprise Move As Trump Surprises With Positive Trade Tweet,25.27,24.41,-3.4134,down,up,0.3999,,
FNSPID_00717,2019-09-12,AVGO,"7 Stocks To Watch For September 12, 2019",25.27,24.41,-3.4134,down,up,0.4154,,
FNSPID_00718,2019-09-12,AVGO,"Earnings Scheduled For September 12, 2019",25.27,24.41,-3.4134,down,down,0.4346,,
FNSPID_00719,2019-09-11,AVGO,Shares of several semiconductor companies are trading higher after China released a tariff exemptions list for certain products from the U.S. Apple also released new iPhones which are expected to benefit several companies within the sector.,25.06,25.27,0.8624,neutral,up,0.3904,,
FNSPID_00720,2019-09-09,AVGO,"Broadcom Reports TIM - Telecon Italia Signed Strategic Deal As Portfolio License Customer, No Terms Disclosed",24.6,24.76,0.6254,neutral,up,0.3986,,
FNSPID_00721,2019-09-05,AVGO,Shares of many semiconductor companies are trading higher with the broader stock market after the Chinese Minister of Commerce said the U.S. and China are set to meet in Washington D.C in early October.,24.47,24.54,0.3058,neutral,up,0.3799,,
FNSPID_00722,2019-09-04,AVGO,Shares of many semiconductor companies are trading higher as Hong Kong tensions ease on the withdrawal of the extradition bill that has caused mass protesting. The protests are seen as a potential disruption to the global economy and U.S.-China trade talks.,23.8,24.47,2.8267,up,up,0.3788,,
FNSPID_00723,2019-09-03,AVGO,"Shares of several semiconductor companies are trading lower as trade concerns continue to escalate following a new 15% tariff, which was added to $112 billion worth of Chinese goods on Sunday.",23.04,23.8,3.2731,up,down,0.3788,,
FNSPID_00724,2019-08-29,AVGO,Shares of several semiconductor companies are trading higher after China's Ministry of Commerce said the country is willing to work to resolve US trade tensions and does not want any further escalation.,23.83,23.76,-0.2576,neutral,up,0.401,,
FNSPID_00725,2019-08-26,AVGO,Shares of several semiconductor companies are trading higher amid easing trade tensions. President Trump said China is ready to come back to the negotiating table.,23.31,23.17,-0.5952,neutral,up,0.3715,,
FNSPID_00726,2019-08-23,AVGO,Shares of several semiconductors companies are trading lower on escalated trade tensions after China announced it plans to impose a 5% to 10% tariff rate on $75 billion worth of U.S. goods.,22.88,23.31,1.8704,up,up,0.3697,,
FNSPID_00727,2019-08-19,AVGO,Shares of several semiconductors are trading higher on renewed hopes of a resolution to trade tensions between the US and China.,23.44,23.57,0.5704,neutral,up,0.4248,,
FNSPID_00728,2019-08-16,AVGO,"Shares of companies in the semiconductor space are trading higher in sympathy with NVIDIA, which reported better-than-expected Q2 results.",23.02,23.44,1.8263,up,up,0.3891,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Shares of companies in the semiconductor space are trading higher in sympathy with NVIDIA, which reported better-than-expected Q2 results."" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_01148,2019-12-22,AXP,How The Dow Jones Industrial Average Changed Over The Past Decade,114.36,114.59,0.2008,neutral,neutral,0.4089,,
FNSPID_01149,2019-12-20,AXP,A Look Back At M&A Deals In The Restaurant Sector,115.54,114.36,-1.0177,down,neutral,0.3505,,
FNSPID_01150,2019-12-17,AXP,"Carlyle Group Press Release Confirms American Express Will Retain 50% Stake In Joint Venture For Global Business Travel, Has Committed To Long-Term Stake In Category; Terms Not Disclosed",114.79,114.15,-0.5522,neutral,up,0.3908,,
FNSPID_01151,2019-12-17,AXP,"Carlyle, Others To Buy Stake In American Express Corporate-Travel Business; American Express Will Still Own 50% Stake",114.79,114.15,-0.5522,neutral,up,0.394,,
FNSPID_01152,2019-11-29,AXP,"'Fast Money Halftime Report' Traders Weigh In On American Express, Chewy And More",110.35,107.72,-2.381,down,up,0.4005,,
FNSPID_01153,2019-11-19,AXP,"Report: American Express Offers Sign-On Bonuses In Effort To Catch Up To Mastercard, Visa",110.24,109.6,-0.5833,neutral,up,0.387,,
FNSPID_01154,2019-10-29,AXP,"Morgan Stanley Maintains Overweight on American Express, Raises Price Target to $149",107.87,108.47,0.5536,neutral,up,0.3627,,
FNSPID_01155,2019-10-24,AXP,PayPal Tops Estimates And Opens Doors To Massive Growth,106.94,108.64,1.5892,up,neutral,0.3884,,
FNSPID_01156,2019-10-21,AXP,"BMO Capital Maintains Market Perform on American Express, Raises Price Target to $123",109.37,108.96,-0.3696,neutral,up,0.3786,,
FNSPID_01157,2019-10-18,AXP,A Peek Into The Markets: US Stock Futures Edge Higher Ahead Of Fed Speakers,107.26,109.37,1.9613,up,up,0.4128,,
FNSPID_01158,2019-10-18,AXP,American Express Trades Higher On Q3 Earnings Beat,107.26,109.37,1.9613,up,up,0.3916,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""American Express Trades Higher On Q3 Earnings Beat"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_01159,2019-10-18,AXP,American Express Sees FY19 Adj. EPS $7.85-$8.35 vs $8.12 Estimate,107.26,109.37,1.9613,up,up,0.4264,,
FNSPID_01160,2019-10-18,AXP,"American Express Q3 EPS $2.08 Beats $2.03 Estimate, Sales $11B Beat $10.95B Estimate",107.26,109.37,1.9613,up,up,0.4234,,
FNSPID_01161,2019-10-18,AXP,"8 Stocks To Watch For October 18, 2019",107.26,109.37,1.9613,up,up,0.421,,
FNSPID_01162,2019-10-18,AXP,"Earnings Scheduled For October 18, 2019",107.26,109.37,1.9613,up,down,0.4456,,
FNSPID_01163,2019-10-16,AXP,4 Ways To Reward Yourself For Grocery Shopping,107.86,109.41,1.4394,up,neutral,0.416,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""4 Ways To Reward Yourself For Grocery Shopping"" reads as a neutral signal for the stock, which is consistent with little or no next-day move.",
FNSPID_01164,2019-10-16,AXP,3 Best Credit Cards For Contractors,107.86,109.41,1.4394,up,up,0.36,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""3 Best Credit Cards For Contractors"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_01165,2019-10-14,AXP,"Earnings, Econ Numbers And The Beige Book Pepper The Second Round of The WeTrader Competition",106.92,108.02,1.031,up,neutral,0.351,,
FNSPID_01166,2019-10-14,AXP,Bank For Your Buck: 4 Best Credit Cards For Entrepreneurs,106.92,108.02,1.031,up,neutral,0.3812,,
FNSPID_01167,2019-10-02,AXP,Shares of several financial companies are trading lower in sympathy with the overall market on continued fears of a recession amid a weak ADP jobs report. There is also uncertainty in the market over the upcoming U.S.-China meeting next week.,103.28,103.39,0.1067,neutral,up,0.363,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Shares of several financial companies are trading lower in sympathy with the overall market on continued fears of a recession amid a weak ADP jobs report. There is also uncertainty in the market over the upcoming U.S.-China meeting next week."" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_01168,2019-09-24,AXP,"PreMarket Prep Recap: CarMax, BlackBerry End In The Red After Earnings",108.14,109.01,0.8039,neutral,up,0.3654,,
FNSPID_01169,2019-09-23,AXP,American Express Raises Qtr. Dividend From $0.39 To $0.43/Share,108.21,108.14,-0.0592,neutral,up,0.3983,,
FNSPID_01170,2019-09-23,AXP,American Express Reports 120M Share Buyback,108.21,108.14,-0.0592,neutral,neutral,0.366,,
FNSPID_01171,2019-09-18,AXP,Shares of several financial companies are trading lower after the Fed cut interest rates by another quarter point. NOTE: A interest rate cut limits the profits that banks make because they get less when they lend money to clients.,108.67,107.8,-0.8001,neutral,up,0.3573,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Shares of several financial companies are trading lower after the Fed cut interest rates by another quarter point. NOTE: A interest rate cut limits the profits that banks make because they get less when they lend money to clients."" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_01172,2019-09-17,AXP,4 Of The Most Used Business Credit Cards,108.95,108.67,-0.2604,neutral,neutral,0.4242,,
FNSPID_01173,2019-09-10,AXP,Shares of several payment processing companies are trading lower on continued momentum. Not seeing any news to justify price action within the sector.,107.36,107.99,0.5882,neutral,up,0.3854,,
FNSPID_01174,2019-09-09,AXP,The Best Credit Card Deals For Fall,109.75,107.36,-2.1765,down,neutral,0.4102,,
FNSPID_01175,2019-09-09,AXP,Getting Active With A Financial Services ETF,109.75,107.36,-2.1765,down,neutral,0.3643,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Getting Active With A Financial Services ETF"" reads as a neutral signal for the stock, which is consistent with little or no next-day move.",
FNSPID_01176,2019-09-05,AXP,Shares of several banks and broader financial companies are trading higher with the broader stock market after the Chinese Minister of Commerce said the leaders of the U.S. and China are set to meet in Washington D.C in early October.,110.43,109.99,-0.3978,neutral,up,0.3835,,
FNSPID_01177,2019-09-04,AXP,"Even Financial Announces $25M Funding Round; Aims To Launch Mortgage, Insurance And Student Loan Marketplaces",108.35,110.43,1.9172,up,up,0.3563,,
FNSPID_01178,2019-08-23,AXP,Shares of several banking & broader financial companies are trading lower on escalated trade tensions after China announced it plans to impose a 5% to 10% tariff rate on $75 billion worth of U.S. goods. Trump will respond this afternoon.,107.77,108.47,0.6539,neutral,up,0.3831,,
FNSPID_01179,2019-08-16,AXP,"Investors Seem More Optimistic As Trade, Bond Market Worries Ease",114.06,113.85,-0.1845,neutral,up,0.3933,,
FNSPID_01595,2019-12-23,BLK,Rivian Closes $1.3B Funding Round,427.34,427.32,-0.004,neutral,up,0.3828,,
FNSPID_01596,2019-12-19,BLK,"Deutsche Bank Maintains Buy on BlackRock, Raises Price Target to $563",429.63,427.28,-0.5474,neutral,up,0.37,,
FNSPID_01597,2019-12-16,BLK,What Hurdles Do European Investment Managers Face In The US?,429.38,429.59,0.0478,neutral,neutral,0.4398,,
FNSPID_01598,2019-12-16,BLK,Stocks That Hit 52-Week Highs On Monday,429.38,429.59,0.0478,neutral,up,0.3546,,
FNSPID_01599,2019-12-12,BLK,Stocks That Hit 52-Week Highs On Thursday,429.44,426.44,-0.699,neutral,up,0.3571,,
FNSPID_01600,2019-12-05,BLK,Bond Flow Aid The Ascents Of ETF Goliaths,419.33,424.0,1.1136,up,up,0.3712,,
FNSPID_01601,2019-11-29,BLK,Stocks That Hit 52-Week Highs On Friday,420.4,415.98,-1.0527,down,up,0.36,,
FNSPID_01602,2019-11-19,BLK,Stocks That Hit 52-Week Highs On Tuesday,418.61,415.22,-0.8097,neutral,up,0.355,,
FNSPID_01603,2019-11-12,BLK,Report: Large Deutsche Bank Shareholder Wants Chairman Fired,413.51,412.47,-0.2506,neutral,up,0.3586,,
FNSPID_01604,2019-11-07,BLK,Stocks That Hit 52-Week Highs On Thursday,416.37,416.41,0.0102,neutral,up,0.3571,,
FNSPID_01605,2019-11-06,BLK,"Benzinga's Top Upgrades, Downgrades For November 6, 2019",415.84,416.37,0.1266,neutral,up,0.391,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Benzinga's Top Upgrades, Downgrades For November 6, 2019"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_01606,2019-11-06,BLK,"Deutsche Bank Upgrades BlackRock to Buy, Raises Price Target to $543",415.84,416.37,0.1266,neutral,up,0.3686,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Deutsche Bank Upgrades BlackRock to Buy, Raises Price Target to $543"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_01607,2019-10-29,BLK,The Head Of Fidelity Institutional Outlines The 4 Macro Trends Taking Over Financial Services Right Now,395.98,396.64,0.1673,neutral,neutral,0.3956,,
FNSPID_01608,2019-10-16,BLK,"Morgan Stanley Maintains Overweight on BlackRock, Raises Price Target to $554",379.2,382.82,0.9565,neutral,up,0.3652,,
FNSPID_01609,2019-10-15,BLK,BlackRock shares are trading higher after the company reported better-than-expected Q3 EPS results.,377.54,379.2,0.4388,neutral,up,0.3974,,
FNSPID_01610,2019-10-15,BLK,10 Biggest Price Target Changes For Tuesday,377.54,379.2,0.4388,neutral,up,0.3518,,
